,easting,northing,distance,racmo_2m_air_temperature_kelvin,racmo_total_precipitation_mm_water_equivalent,racmo_runoff_mm_water_equivalent,racmo_snowmelt_mm_water_equivalent,racmo_sublimation_mm_water_equivalent,racmo_snowdrift_mm_water_equivalent,heat_flux,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday,measures_velocity_mperyear,racmo_total_mass_loss,racmo_mass_balance
558,-514892.794718133,-1190769.4101420548,5582.698234876069,254.93561452770066,226.4453752548536,-9.71774365648498e-07,111.54489381122202,1.62707524813653,24.77976739471056,-4.329115751220909e+31,1367.5878156614942,786.0734183542721,581.5143973072221,1385.8046029322015,1385.8260452890356,0.006009912731806456,14.65072606980872,-1.6270762199108957,228.07245147476448
559,-514901.9624474008,-1190773.4163188466,5592.703070422443,254.93603839619269,226.53529034213926,-9.88640794949486e-07,111.568088550531,1.6194919310141171,24.781332961991115,-4.3353457885197535e+31,1367.5281576536277,786.4290879370035,581.0990697166242,1385.8192373197069,1385.7952309996037,0.006000618199976663,14.67129495506209,-1.6194929196549122,228.15478326179417
560,-514911.1238615114,-1190777.4369165224,5602.707905968816,254.93646351729043,226.6253249097437,-1.0052823551617346e-06,111.59137619272789,1.6118813632171167,24.78287865051345,-4.341572598102381e+31,1367.4610870207196,786.7826365369783,580.6784504837412,1385.8319102847174,1385.7681148833274,0.005992334254376005,14.692153409141836,-1.6118823684994719,228.23720727824318
561,-514920.2792710091,-1190781.4711688643,5612.712741515188,254.93688988874763,226.71547497490656,-1.0216922277133438e-06,111.61475725423449,1.6042439454008783,24.784404991408692,-4.347796387139523e+31,1367.3847006049193,787.1339794030101,580.2507212019086,1385.7409193895423,1385.752529763771,0.005985161375251398,14.71329755820257,-1.604244967093106,228.31971994199967
562,-514929.42885144654,-1190785.5186242384,5622.717577061561,254.93731751630173,226.8057382757946,-1.0378648598783149e-06,111.63823247905329,1.596579810790035,24.785912294483225,-4.3540172709912505e+31,1367.2971944835967,787.4830291440137,579.8141653395827,1385.7182737378776,1385.7516168471457,0.005979199031915054,14.734723528985958,-1.596580848654895,228.4023191244495
563,-514938.5728826928,-1190789.5786009522,5632.7224126079345,254.93774639905203,226.89611130629325,-1.0537941801105031e-06,111.66180238822281,1.5888893050056443,24.787401039710463,-4.360235436182459e+31,1367.1983837780426,787.8297387017873,579.3686450762552,1385.7470048156556,1385.761642610475,0.005974546000780428,14.756426693951466,-1.5888903587998244,228.48500166509308
564,-514947.7116629808,-1190793.6503837907,5642.727248154307,254.93817653474224,226.98659038665508,-1.0694742754928468e-06,111.68546744313743,1.5811728131743399,24.788871736548895,-4.366451081887815e+31,1367.089828394647,788.1741059042688,578.9157224903785,1385.7728607275687,1385.772148687598,0.005971299953422329,14.778401974702824,-1.5811738826486155,228.5677642693037
565,-514956.8454475352,-1190797.7333608773,5652.73208370068,254.9386079233678,227.07717240299877,-1.084899804051572e-06,111.70922815454337,1.5734306398797946,24.790324824271142,-4.372664378112042e+31,1366.9733192994295,788.5161328008044,578.4571864986249,1385.7973593647682,1385.7725911627945,0.005969557046492351,14.800644074319631,-1.5734317247795986,228.65060412777837
566,-514965.97463931784,-1190801.8265969316,5662.736919247052,254.93904054817793,227.1678524720293,-1.1000647849556611e-06,111.73308412382545,1.5656634941012444,24.791760985034895,-4.378875595693126e+31,1366.8507735340759,788.8558247850677,577.9949487490078,1385.8063771115942,1385.7564713852742,0.0059694122325081615,14.823146869504017,-1.5656645941660294,228.73351706619533
567,-514975.09951604024,-1190805.9294435787,5672.7417547934265,254.93947437633742,227.25862719756879,-1.1149644672702813e-06,111.75703329334267,1.5578721726972133,24.793180703865477,-4.385084920263e+31,1366.7242042595317,789.1931893223274,577.531014937204,1385.8204727089988,1385.729805606671,0.005970958235986958,14.845904354184247,-1.5578732876616805,228.81650048523048
568,-514984.2205227053,-1190810.0408866934,5682.746590339799,254.9399093608633,227.34949119312478,-1.1295933935511946e-06,111.78107296319318,1.550057861209691,24.794584739183538,-4.391292651662996e+31,1366.595681285711,789.5282375065057,577.0674437792052,1385.7854744664812,1385.7042213258899,0.005974286196854799,14.868909688947177,-1.5500589908030844,228.89955018392786
569,-514993.33803271654,-1190814.160078362,5692.751425886171,254.94034545911157,227.44043997199708,-1.1439469009201989e-06,111.80520057142603,1.5422216028472808,24.79597373285227,-4.39749904110874e+31,1366.4672937168384,789.8609830804626,576.6063106363758,1385.7423413520562,1385.6862520836794,0.005979484702363316,14.892155974229784,-1.5422227467941818,228.98266271879126
570,-515002.4524816836,-1190818.2860388695,5702.756261432544,254.94078262491976,227.5314683329844,-1.1580203080385448e-06,111.82941345703746,1.5343645607460938,24.797348428415347,-4.4037043824222685e+31,1366.3411049055694,790.1914431687768,576.1496617367925,1385.6410739086198,1385.6743004961886,0.005986639516736815,14.915635414379214,-1.534365718766402,229.06583405175078
571,-515011.5643328896,-1190822.417733319,5712.761096978918,254.94122081063009,227.62257077270561,-1.1718091526337017e-06,111.85370892102411,1.5264879507603577,24.798709615339035,-4.4099089885065765e+31,1366.2191056747786,790.519638242273,575.6994674325052,1385.6121949140916,1385.6628743130696,0.005995787696780599,14.939340366964515,-1.5264891225695103,229.14905989527512
572,-515020.67401216365,-1190826.5542144235,5722.765932525289,254.94165997081237,227.71374225435179,-1.1853095487526864e-06,111.87808433687361,1.5185929160268583,24.80005802339731,-4.416113146920009e+31,1366.1031648724324,790.8455921860929,575.2575726863396,1385.6537519259969,1385.649255090762,0.006006878278921455,14.963264060667724,-1.518594101336407,229.2323363556882
573,-515029.7819961335,-1190830.6944271226,5732.770768071663,254.94210005714334,227.80497714935623,-1.1985177064093862e-06,111.90253699732187,1.510680699002576,24.80139446686583,-4.422317180084425e+31,1365.9949902392523,791.1693374143832,574.8256528248687,1385.636184057433,1385.6341692065992,0.006019848166424829,14.987400334913797,-1.5106818975202825,229.3156590468765
574,-515038.8886913222,-1190834.837473888,5742.775603618034,254.9425410253175,227.89627066886777,-1.2114305561429834e-06,111.92706431924339,1.5027524081197832,24.802719647736346,-4.428521362786397e+31,1365.8960481755987,791.4909162846003,574.4051318909981,1385.6315374413243,1385.6179183192871,0.006034630854942399,15.011744102532687,-1.5027536195503393,229.3990242884181
575,-515047.994552057,-1190838.9823543904,5752.7804391644095,254.94298282824286,227.9876174541781,-1.2240451331251914e-06,111.95166364072028,1.494809247022892,24.804034348418206,-4.4347260026329395e+31,1365.8074664312205,791.8103750972328,573.9970913339874,1385.6642044980135,1385.6005757137505,0.006051156981258376,15.036290968230857,-1.494810471068025,229.48242792524613
576,-515057.09998471406,-1190843.1281752277,5762.785274710783,254.94342542149198,228.07901270871574,-1.2363590444294305e-06,111.97633238213793,1.4868523300028593,24.80533927567299,-4.440931374695216e+31,1365.7299943807552,792.127763486902,573.602230893853,1385.5904222995787,1385.5844912836897,0.006069354025386557,15.06103757848057,-1.4868535663619038,229.56586627507764
577,-515066.2054043612,-1190847.274024639,5772.790110257155,254.94386876002704,228.1704515185235,-1.2483701785136495e-06,112.00106794841099,1.4788827923791554,24.806635153420537,-4.447137760163426e+31,1365.6639727949857,792.4431346222977,573.2208381726881,1385.6678071565068,1385.5728238654772,0.006089146648511271,15.085981423620652,-1.478884040749334,229.64933555927283
578,-515075.3112147618,-1190851.4190157223,5782.794945803526,254.94431279931413,228.2619290841936,-1.26007679166369e-06,112.02586776140127,1.4709017524914207,24.80792269031878,-4.453345432693138e+31,1365.6093126196668,792.7565452531858,572.8527673664809,1385.6954595866712,1385.564087914732,0.006110456726022251,15.111120894577118,-1.4709030125682123,229.73283209676183
579,-515084.4177929767,-1190855.5623196051,5792.799781349901,254.94475749617322,228.3534408996256,-1.2714775562142692e-06,112.05072928439542,1.4629102824140507,24.809202554564347,-4.459554647879087e+31,1365.5650798850934,793.0680434071974,572.4970364778957,1385.5731970026873,1385.5527370276811,0.006133203401190979,15.136455311750087,-1.4629115538916069,229.81635245351723
580,-515093.5255411415,-1190859.7030510341,5802.804616896273,254.9452028058014,228.44498212922483,-1.2825713356838689e-06,112.07564993370596,1.4549095089845607,24.81047545937023,-4.465765678616806e+31,1365.5286663631866,793.3776343837691,572.1510319794173,1385.5889513164232,1385.5321761750554,0.006157303463891321,15.161984696086403,-1.4549107915558963,229.89989292078073
581,-515102.6347982521,-1190863.8404617852,5812.809452442646,254.9456486867828,228.536548657913,-1.2933575264019178e-06,112.10062722601674,1.4469004429352292,24.811742017616478,-4.471978754833255e+31,1365.49730735674,793.6853125554672,571.8119948012727,1385.5417145691247,1385.5038450647141,0.006182671084593656,15.187710035757098,-1.4469017362927556,229.98345039420573
582,-515111.74594461615,-1190867.9737103945,5822.814287989018,254.94609509510937,228.62813583761377,-1.3038356347550179e-06,112.12565860152684,1.4388841823574832,24.8130029144756,-4.47819413484135e+31,1365.4685025963256,793.991071032158,571.4774315641672,1385.4823764886114,1385.4745640425695,0.006209218469114416,15.213632802298708,-1.438885486193118,230.0670213238069
583,-515120.85930957634,-1190872.1020648384,5832.819123535392,254.94654198943368,228.71973958978657,-1.3140056176205323e-06,112.15074157850438,1.4308617334399392,24.81425875487616,-4.484412042282844e+31,1365.4400573366238,794.2949016731808,571.1451556634429,1385.3979293368761,1385.4476881861995,0.006236855583688833,15.239754224602944,-1.4308630474455568,230.15060263723214
584,-515129.9752143746,-1190876.224807892,5842.823959081765,254.94698932861104,228.8113558901028,-1.3238677009488284e-06,112.17587368043556,1.4228340940239914,24.81551013432929,-4.490632695405892e+31,1365.4101150821996,794.596795059187,570.8133200230126,1385.3645164959748,1385.4207205390198,0.0062654905362077365,15.266074485059447,-1.4228354178916924,230.23419130799448
585,-515139.0940209882,-1190880.3411285242,5852.828794628137,254.94743706887695,228.90298017166694,-1.3334222209032892e-06,112.20105235234973,1.414802349999355,24.81675772090131,-4.496856340454921e+31,1365.3771830752612,794.8967403563988,570.4804427188624,1385.3273584402234,1385.3922021350859,0.006295030018580868,15.292593179995812,-1.4148036834215758,230.31778385508852
586,-515148.2159899422,-1190884.4504363486,5862.83363017451,254.94788517200996,228.9946090476673,-1.342670065514357e-06,112.22627520158191,1.4067673961503662,24.818002017462927,-4.503083154446812e+31,1365.340149696598,795.1947256016737,570.1454240949242,1385.3123215223266,1385.3650786757346,0.006325378770997844,15.319309830802577,-1.4067687388204317,230.40137778648773
587,-515157.3414224512,-1190888.5520469074,5872.8384657208835,254.9483335971618,229.08623858752063,-1.3516122021194237e-06,112.25153975635013,1.398730215243876,24.819243599173248,-4.509313342344519e+31,1365.2982946722984,795.4907374337312,569.8075572385671,1385.2785399135555,1385.3447308556485,0.006356440511485118,15.346223268709808,-1.3987315668560782,230.4849701543767
588,-515166.4706499678,-1190892.645203566,5882.843301267256,254.94878230141856,229.17786443126093,-1.3602497330508753e-06,112.27684348176945,1.3906918589456114,24.82048309720054,-4.515547129929079e+31,1365.251291937007,795.7847610325138,569.4665309044937,1385.291777944517,1385.3305750182499,0.0063881181096809864,15.373331595605798,-1.3906932191953445,230.56855765045628
589,-515175.6038920465,-1190896.7293943043,5892.848136813629,254.94923124804666,229.26948353731126,-1.3685842641599717e-06,112.30218402400975,1.3826531655123266,24.821720958328978,-4.521784666557143e+31,1365.1992036660472,796.076780629005,569.1224230370418,1385.3191475491662,1385.3174908452959,0.006420313035290201,15.400632682935044,-1.3826545340965908,230.65213807140785
590,-515184.7414083738,-1190900.804013213,5902.852972360002,254.9496803976925,229.36109231811648,-1.3766174677325427e-06,112.32755894968061,1.3746150608702161,24.822957701282622,-4.528026129144129e+31,1365.1424690055533,796.3667790584631,568.7756899470902,1385.354031663141,1385.302769757973,0.0064529263927198335,15.428123513286916,-1.374616437487684,230.73570875560415
591,-515193.8834660136,-1190904.8684326406,5912.857807906375,254.9501297102555,229.45268703446837,-1.3843511808812285e-06,112.35296580093761,1.3665784945250226,24.824193862135406,-4.534271699766207e+31,1365.0818847200208,796.6547378445204,568.4271468755004,1385.323886863408,1385.2869375339064,0.006485858984131153,15.45580024736981,-1.3665798788762034,230.81926691334456
592,-515203.0303250418,-1190908.9220349465,5922.862643452748,254.95057914571723,229.54426396994245,-1.3917874374203139e-06,112.3784021198533,1.3585444111924854,24.825429970152875,-4.540521555829654e+31,1365.018578812712,796.940637275324,568.0779415373876,1385.282533546242,1385.2682692010444,0.00651901146818717,15.483658227753452,-1.358545802979923,230.90280977292238
593,-515212.18217115634,-1190912.9643650241,5932.867478999121,254.95102866813954,229.6358202831621,-1.3989285853097205e-06,112.40386556788734,1.350513613882892,24.826666431444618,-4.5467758239233565e+31,1364.9539765542165,797.2244568360215,567.7295197181945,1385.3051480045112,1385.2433519807053,0.0065522842053657784,15.511692217260894,-1.3505150128114773,230.9863352959736
594,-515221.3392191047,-1190916.9948973905,5942.872314545493,254.95147823958587,229.72735271272475,-1.4057770527326347e-06,112.42935374479559,1.3424869720523178,24.827903706064607,-4.553034650607182e+31,1364.8897621495244,797.5061747482926,567.3835874012318,1385.2260810502007,1385.2090989582866,0.006585578088119914,15.539895928300087,-1.3424883778293706,231.06984109055412
595,-515230.50167275185,-1190921.0131259148,5952.8771500918665,254.9519278224696,229.8188580757194,-1.4123354299566982e-06,112.45486425853974,1.3344653412345278,24.829142239710336,-4.559298175076979e+31,1364.8278002391457,797.7857696731476,567.042030565998,1385.1205682966488,1385.1688862745439,0.006618794562839007,15.56826216506521,-1.3344667535699577,231.15332482928935
596,-515239.66972512845,-1190925.0185637677,5962.881985638239,254.95237737956057,229.9103332680164,-1.4186064592890082e-06,112.48039472553137,1.326449562882635,24.8303824636717,-4.565566529191096e+31,1364.7695437912212,798.0632414987308,566.7063022924902,1385.0796665067726,1385.1274570855655,0.006651835878917458,15.59678380624306,-1.3264509814890941,231.2367842495055
597,-515248.84355848713,-1190929.010743385,5972.886821184612,254.95282687399174,230.00177526474747,-1.4245930251902558e-06,112.50594277093916,1.3184404641879308,24.831624794775838,-4.571839837502866e+31,1364.7157801012645,798.3386075719939,566.3771725292708,1385.1204511582584,1385.084883372466,0.006684605340284761,15.625454472105911,-1.318441888780956,231.32021715352843
