,easting,northing,distance,ramco_2m_air_temperature_kelvin,ramco_total_precipitation_mm_water_equivalent,ramco_runoff_mm_water_equivalent,ramco_snowmelt_mm_water_equivalent,ramco_sublimation_mm_water_equivalent,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday
1257,-519310.0769924278,-1195385.2867660571,12580.006100876764,255.39942572199493,303.31004013411587,2.2723582452336457e-06,135.15451786019042,-7.257818963742899,1313.0959684492282,667.8238462128048,645.2721222364233,1326.9126894469837,1326.9307233944573,0.011501226947309208
1258,-519315.6951819319,-1195393.5689830286,12590.014061179769,255.40045450304518,303.4510350505753,2.172340674545211e-06,135.20646767792513,-7.275901815168001,1313.004575334825,667.6179358173554,645.38663951747,1326.8430387142785,1326.8930368346485,0.011489654089972745
1259,-519321.2876121311,-1195401.8686156168,12600.022021482771,255.40148913406028,303.5920666485726,2.0718817159293555e-06,135.25869933789699,-7.294077847242911,1312.9185550329173,667.4104063918998,645.5081486410174,1326.7656627580582,1326.8595184636627,0.011478275431109965
1260,-519326.8551313675,-1195410.1849797573,12610.029981785776,255.40252955428662,303.7331349930782,1.971084747235591e-06,135.3112092226743,-7.312345615385682,1312.8385712733195,667.2013170380706,645.6372542352487,1326.801068930314,1326.832645709727,0.01146695570101569
1261,-519332.3992768557,-1195418.5169451055,12620.037942088778,255.40357568345755,303.87424102921057,1.8700532409189656e-06,135.3639921646221,-7.330703074406279,1312.76505007417,666.9907329301427,645.7743171440275,1326.8393170588681,1326.8076338313635,0.01145555259055856
1262,-519337.91923661844,-1195426.8649535878,12630.045902391785,255.4046275093881,304.01538318305194,1.768903163018238e-06,135.41704829043616,-7.3491502662522175,1312.6981728899632,666.7786883606342,645.9194845293285,1326.753360872718,1326.778138363874,0.011443941937807676
1263,-519343.4173302935,-1195435.2273793807,12640.05386269479,255.40568493016596,304.15656351376526,1.667740558329545e-06,135.47037068585036,-7.367684475219992,1312.637890024333,666.5652534023883,646.0726366219448,1326.735983409985,1326.7437816095596,0.011431973817677703
1264,-519348.89363186795,-1195443.604092636,12650.061822997794,255.4067479080288,304.2977816015218,1.5666830650812447e-06,135.52395745683395,-7.386304964327349,1312.583920163342,666.3504690254509,646.2334511378909,1326.6720978728579,1326.7076590858132,0.011419516677474973
1265,-519354.3488504979,-1195451.9945514821,12660.069783300798,255.40781638709774,304.43903783648346,1.4658483754577153e-06,135.57780527700035,-7.405010440975028,1312.535769750732,666.1343818187732,646.4013879319583,1326.644531888796,1326.6695400194853,0.0114064345889656
1266,-519359.7845127082,-1195460.3976934738,12670.0777436038,255.40889029020693,304.58033374146606,1.3653551197539904e-06,135.63190905690104,-7.423798930663838,1312.4927532669387,665.9170448139519,646.5757084529869,1326.666456749337,1326.6273400007035,0.011392586525448308
1267,-519365.20004762744,-1195468.813821153,12680.085703906809,255.40996959511878,304.72166821186363,1.265329330433427e-06,135.68626819836976,-7.442670222202511,1312.454009992202,665.6984869130621,646.75552307914,1326.5730339531292,1326.58218799507,0.011377850085458828
1268,-519370.5975428639,-1195477.2415295087,12690.093664209811,255.41105421081787,304.8630436929644,1.1658942497054411e-06,135.74087641768142,-7.46162188915021,1312.4185451719852,665.4787624966356,646.9397826753499,1326.4970860899116,1326.5389750281022,0.011362084461801375
1269,-519375.977061851,-1195485.6807238713,12700.101624512818,255.4121440982853,305.00446002516253,1.0671796527033156e-06,135.795731724038,-7.4806531893393045,1312.3852674972277,665.2579099554973,647.1273575417304,1326.4428687983502,1326.4994967249986,0.01134516811174249
1270,-519381.3394745899,-1195494.1307984323,12710.109584815822,255.41323919796216,305.14591819407156,9.693164921649612e-07,135.85083040722967,-7.499762715607794,1312.3531288450467,665.0359860603104,647.317142784736,1326.4282065060897,1326.4598811740852,0.011326977074891291
1271,-519386.6858734042,-1195502.5910144274,12720.117545118826,255.41433944522754,305.28741957556474,8.724385809415432e-07,135.90616829549538,-7.518948888728632,1312.3211993155755,664.8130481425526,647.508151173023,1326.4324745959898,1326.4162160725034,0.011307390707645144
1272,-519392.0161694258,-1195511.0613853359,12730.125505421829,255.41544480332024,305.4289639091271,7.766823590623895e-07,135.96174362467903,-7.538211071636574,1312.2886684903342,664.5891406422654,647.6995278480689,1326.3703229673176,1326.3708366043452,0.011286332263726943
1273,-519397.3319870562,-1195519.5408501693,12740.133465724837,255.41655519526125,305.5705534693638,6.82187018480609e-07,136.01755111718276,-7.5575472686537655,1312.2548545937004,664.3643204093129,647.890534184388,1326.3064380377978,1326.328437235251,0.01126377065247348
1274,-519402.6331110726,-1195528.029508893,12750.141426027842,255.417670586359,305.71218788016915,5.890933280546806e-07,136.07358921022197,-7.576956931793661,1312.2191905767536,664.1386265413238,648.0805640354296,1326.3238305896953,1326.28899184405,0.011239707229352575
1275,-519407.9207452026,-1195536.526577205,12760.149386330844,255.41879090944752,305.8538689190982,4.975455180746678e-07,136.1298534607904,-7.5964384019689755,1312.1812298017446,663.9121075568509,648.2691222448934,1326.2799927153903,1326.2477541713058,0.011214146053131063
1276,-519413.1951212753,-1195545.0318815904,12770.157346633847,255.41991611884143,305.995596940039,4.076889422643488e-07,136.18634135177186,-7.615990771397788,1312.1406307251318,663.684802235983,648.4558284891491,1326.1819280498978,1326.2006789086638,0.011187111930980003
1277,-519418.4567599203,-1195553.5450717742,12780.165306936853,255.42104616203233,306.13737276825725,3.19671321992243e-07,136.24304976456077,-7.635612904065035,1312.097151404386,663.4567497663609,648.6404016380252,1326.1336260203004,1326.1512872450057,0.011158640448322854
1278,-519423.7063028782,-1195562.065725974,12790.173267239858,255.4221809836432,306.2791974513141,2.336428429104566e-07,136.29997532071008,-7.6553035688358335,1312.0506369962711,663.2279882876109,648.8226487086604,1326.0718943851916,1326.1047149596411,0.011128778929481954
1279,-519428.9437775308,-1195570.5938037657,12800.181227542862,255.42332054065542,306.4210710966135,1.497536465233344e-07,136.3571158150301,-7.6750619902828925,1312.0010048417194,662.9985504169355,649.0024544247839,1326.0346939078834,1326.0628326459478,0.011097591626124986
1280,-519434.17007088865,-1195579.128738459,12810.189187845866,255.42446477190256,306.56299520335074,6.815856225139204e-08,136.41446734700577,-7.694886745093157,1311.9482384922862,662.7684745557538,649.1797639365325,1325.9864844765023,1326.0226657949424,0.011065148193648651
1281,-519439.384876232,-1195587.6706972087,12820.197148148873,255.4256136398444,306.70496937506033,-1.099055409254862e-08,136.47202829299917,-7.714777287574577,1311.892316923576,662.5377911243908,649.3545257991851,1325.9488508067877,1325.9801892423081,0.011031538744656426
1282,-519444.5891898878,-1195596.2190522659,12830.205108451875,255.426767080493,306.8469953489638,-8.753475706440592e-08,136.52979450207852,-7.734732106367452,1311.8331868574985,662.3065366829642,649.5266501745343,1325.9142778749588,1325.9338926664218,0.010996854634940375
1283,-519449.7825060379,-1195604.7740930696,12840.213068754883,255.4279250581776,306.9890723466468,-1.6129862158547822e-07,136.5877646901181,-7.754750785726663,1311.7707343129644,662.0747380972647,649.6959962157001,1325.9036481556088,1325.8830032538476,0.01096120902055764
1284,-519454.9658161017,-1195613.3352000627,12850.221029057886,255.4290875069407,307.13120180735217,-2.320205001617467e-07,136.64593485623845,-7.7748318538859635,1311.7047872695416,661.8424289267152,649.8623583428263,1325.8467755220433,1325.826969849513,0.010924713939450803
1285,-519460.1385330144,-1195621.9027117535,12860.22898936089,255.43025439189398,307.27338248700227,-2.9944157211082407e-07,136.704304087771,-7.7949750050638125,1311.6350933809906,661.609633812274,650.0254595687164,1325.7839375584017,1325.766094455397,0.010887502699213115
1286,-519465.301543773,-1195630.4760761196,12870.236949663897,255.43142565263446,307.41561562902814,-3.633080253687972e-07,136.76286880346973,-7.815178907697596,1311.561373073085,661.3763814555498,650.1849916175353,1325.7131523371136,1325.7024249800977,0.010849706663839581
1287,-519470.4542875895,-1195639.0556150642,12880.2449099669,255.43260125700706,307.55790003111855,-4.233897675285402e-07,136.8216282187228,-7.8354432839096555,1311.4837858330288,661.1426688902446,650.3411169427842,1325.6315148294818,1325.6393082567017,0.010811476272679796
1288,-519475.5974556974,-1195647.6408977215,12890.252870269906,255.43378115221216,307.70023663621566,-4.794619306385564e-07,136.88057932120614,-7.855767000522703,1311.4028291567683,660.9084808204641,650.4943483363043,1325.5578442797364,1325.5781886561676,0.010772960562397715
1289,-519480.73061688495,-1195656.2321673436,12900.260830572908,255.43496530705417,307.8426244616841,-5.313221924471732e-07,136.93972126693964,-7.876149736065125,1311.318987311733,660.6737970410494,650.645190270684,1325.545700006756,1325.5178140501896,0.010734323915968914
1290,-519485.85417788365,-1195664.8291655865,12910.268790875913,255.4361536775759,307.98506398092695,-5.787756250893346e-07,136.99905176737192,-7.896590612592824,1311.2327350876797,660.4386001278389,650.7941349598409,1325.434959246979,1325.4564008135426,0.010695731121221966
1291,-519490.96794104157,-1195673.4319955793,12920.276751178915,255.43734623195297,308.12755461857415,-6.216463476637923e-07,137.05856973626098,-7.917089196176983,1311.1445250865747,660.2028704748162,650.9416546117585,1325.3307769667292,1325.3939821589577,0.010657357124772457
1292,-519496.0719382495,-1195682.0406231412,12930.28471148192,255.43854293618372,308.27009620030225,-6.597705372086953e-07,137.11827376188876,-7.937644919703494,1311.0547899020037,659.9665891323756,651.0882007696279,1325.3549698930592,1325.332891890628,0.010619380291427293
1293,-519501.16631343093,-1195690.6549483768,12940.29267178493,255.4397437563514,308.41268876126486,-6.929970350521526e-07,137.178162331111,-7.95825716820496,1310.9639370197497,659.7297372535305,651.2341997662195,1325.3004840010524,1325.274729513122,0.0105819825040326
1294,-519506.2506292592,-1195699.2752145864,12950.300632087932,255.4409486694345,308.5553312871183,-7.211944764129252e-07,137.23823506452578,-7.978925741323374,1310.8723383709726,659.4922947422465,651.3800436287261,1325.2226648374262,1325.2207148039652,0.010545345038740436
1295,-519511.3253114136,-1195707.901155545,12960.308592390935,255.442157640683,308.6980243276221,-7.442362454069618e-07,137.2984901394827,-7.999649888111078,1310.780335510412,659.2542432370573,651.526092273355,1325.161430186979,1325.171553885273,0.010509627282455067
1296,-519516.38988029095,-1195716.5330382749,12970.316552693941,255.44337065106,308.84076678543425,-7.620190863766271e-07,137.3589274382238,-8.020429484802737,1310.6882194765226,659.0155627864592,651.6726566900637,1325.1583975667875,1325.1256135675803,0.010474990733216024
1297,-519521.4444749387,-1195725.1707652963,12980.324512996944,255.4445876738098,308.9835586914889,-7.744465304734157e-07,137.41954584117775,-8.041264023171323,1310.596235185675,658.7762345651931,651.8200006204814,1325.0569836669063,1325.0780462106632,0.010441589771939739
1298,-519526.48913934146,-1195733.8142957338,12990.332473299952,255.44580868554897,309.12639991178816,-7.814363700597538e-07,137.4803444989368,-8.062153086254137,1310.5045678781967,658.5362395655279,651.9683283126689,1324.9927140968296,1325.0209204974385,0.010409575811233189
1299,-519531.5232948144,-1195742.4639509637,13000.340433602954,255.44703367339642,309.26928913710447,-7.829275192975984e-07,137.54132373796736,-8.083096682972167,1310.4133305083328,658.2955585407951,652.1177719675375,1324.9401767798145,1324.9514002068702,0.010379099877210172
1300,-519536.5473467463,-1195751.1194784823,13010.348393905959,255.44826261229127,309.4122269074701,-7.788598091467606e-07,137.60248227038238,-8.104094213575285,1310.3225663217172,658.0541731011259,652.2683932205914,1324.880503980009,1324.8756551372503,0.010350301630264295
1301,-519541.5610578156,-1195759.7810001695,13020.356354208965,255.4494954880331,309.5552125544836,-7.691941042135134e-07,137.6638200218073,-8.125145518382903,1310.232226568889,657.8120646164584,652.4201619524308,1324.7731468119182,1324.8039284318188,0.010323319168969738
1302,-519546.56406503404,-1195768.448708872,13030.364314511968,255.45073228958714,309.69824515293993,-7.539061629083659e-07,137.7253372202728,-8.146250538534533,1310.1421637858796,657.5692149054239,652.5729488804559,1324.7026264334131,1324.7419365838623,0.010298284974197668
1303,-519551.5566466879,-1195777.1224267702,13040.372274814974,255.4519729992465,309.8413250150197,-7.329756507586963e-07,137.78703309564415,-8.167408837838044,1310.0521239392162,657.3256060133039,652.7265179259127,1324.616499580506,1324.6858043529053,0.010275320749745857
1304,-519556.53856739576,-1195785.802272513,13050.380235117977,255.4532176078189,309.98445146048624,-7.064018599966035e-07,137.84890785025297,-8.18862032882408,1309.9615498231028,657.0812298523858,652.8803199707171,1324.6096744459812,1324.6312381359564,0.010254543884205772
1305,-519561.5094988787,-1195794.4884163602,13060.388195420985,255.454466108764,310.1276236106425,-6.741981305352981e-07,137.91096192974376,-8.20988500296785,1309.869548031823,656.8360973035321,653.033450728291,1324.545293608871,1324.5774885000917,0.010236064263467078
