,easting,northing,distance,ramco_2m_air_temperature_kelvin,ramco_total_precipitation_mm_water_equivalent,ramco_runoff_mm_water_equivalent,ramco_snowmelt_mm_water_equivalent,ramco_sublimation_mm_water_equivalent,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday
702,-511056.4788705418,-1190473.9088650052,7023.502034615312,254.79851846910717,200.26697598395603,-9.677016267814786e-07,102.48316194170518,3.729145663267609,1395.780794624269,712.9956408636436,682.7851537606252,1418.8964143521737,1418.91098495066,0.005538270074146894
703,-511066.47112501133,-1190473.404357856,7033.507023268609,254.7987638748846,200.32699799093967,-9.666555722748537e-07,102.50666209791531,3.7253073989272965,1395.6867166647378,712.7322229211786,682.954493743559,1418.7745314940296,1418.833782789481,0.005517401478616946
704,-511076.46141742344,-1190472.8623920449,7043.512011921908,254.79900913685682,200.38675224795182,-9.657646364163872e-07,102.53015350150763,3.7214795235979046,1395.5916947808512,712.4707187537296,683.1209760271216,1418.7441782545716,1418.751550437964,0.005495835592677356
705,-511086.4495498025,-1190472.281983347,7053.517000575206,254.79925420694357,200.4462304674553,-9.650324415695356e-07,102.55363370734982,3.7176630193069955,1395.4965144288974,712.211393928291,683.2851205006062,1418.7897958691872,1418.665564014293,0.005473636840595327
706,-511096.43531674345,-1190471.6622130258,7063.521989228503,254.79949903857985,200.5054247326852,-9.644616834786107e-07,102.57710031450357,3.713858834499254,1395.4019480395664,711.9545121330916,683.4474359064745,1418.706595789875,1418.5776546936036,0.005450869536257554
707,-511106.41850632225,-1190471.00223021,7073.526977881803,254.7997435868287,200.56432752042596,-9.64054122544182e-07,102.60055097232593,3.7100678817461277,1395.3087515874101,711.700334826532,683.6084167608782,1418.6490705172769,1418.4904403824564,0.005427597860459477
708,-511116.39890112326,-1190470.301254367,7083.531966535102,254.79998780850218,200.62293172525375,-9.638105756780053e-07,102.62398338694489,3.7062910353385705,1395.2176609754883,711.4491208717435,683.7685401037445,1418.454700090582,1418.4063341146896,0.005403885835295254
709,-511126.37627937953,-1190469.5585778572,7093.536955188399,254.80023166228725,200.68123068509036,-9.637309089379171e-07,102.64739532808183,3.7025291287756157,1395.1293882579832,711.2011261582811,683.928262099702,1418.328528147092,1418.327019722637,0.0053797972957215605
710,-511136.35041622655,-1190468.7735685466,7103.541943841698,254.80047510887493,200.73921820793947,-9.638140311293165e-07,102.67078463620241,3.6987829521597115,1395.0446177262197,710.956603212518,684.0880145137019,1418.2443690941946,1418.2528034717604,0.005355395858393644
711,-511146.32107218256,-1190467.9455211458,7113.546932494995,254.80071810651253,200.79688751222812,-9.640591644752218e-07,102.69414904530421,3.6950533480837637,1394.9640015671569,710.7158042004357,684.2481973667215,1418.1992817425871,1418.1833645785298,0.005330744965861169
712,-511156.2880231264,-1190467.074014882,7123.551921148293,254.80096062182474,200.85423379428426,-9.644628281804558e-07,102.71748661843314,3.6913409788399143,1394.8881566345647,710.4789726640013,684.4091839705637,1418.1462667011772,1418.1183882813525,0.005305907669429206
713,-511166.2510479297,-1190466.1587210686,7133.55690980159,254.80120262415434,200.91125287489197,-9.650205106870303e-07,102.74079552607489,3.6876464487995713,1394.817659668251,710.2463472961626,684.5713123720885,1418.0284969891056,1418.0558792799968,0.005280946688269325
714,-511176.20992361614,-1190465.1993373502,7143.56189845489,254.80144408360556,200.9679407326415,-9.657272383726477e-07,102.76407396864661,3.6839703466234517,1394.7530425896202,710.0181630344522,684.7348795551674,1418.0127048169143,1417.9920480052733,0.005255924405087024
715,-511186.16443198157,-1190464.1956504008,7153.566887108189,254.8016849729996,201.0242939641917,-9.665770673968518e-07,102.78732025736439,3.6803132034295123,1394.6944191554012,709.7945848317992,684.8998343236018,1418.003066412495,1417.9235577983081,0.005230902793543085
716,-511196.1143453735,-1190463.1473892054,7163.571875761486,254.80192526336376,201.08030871792505,-9.67564309536869e-07,102.81053263009248,3.6766755894877696,1394.6408454263112,709.575595340647,685.0652500856642,1417.9919095006285,1417.848297673096,0.005205943455423327
717,-511206.0594435711,-1190462.054390179,7173.576864414784,254.8021649290495,201.1359819012559,-9.686821764270366e-07,102.83370946191776,3.6730580046263617,1394.591210434393,709.3611399671017,685.2300704672911,1417.7308693663324,1417.765775922886,0.00518110749062022
718,-511215.9995599855,-1190460.916977842,7183.581853068084,254.8024039598199,201.19131401606757,-9.699197305677853e-07,102.85684977299972,3.669460620532329,1394.5444220954494,709.1511483974615,685.3932736979878,1417.6381760675893,1417.6759336489374,0.005156455246306179
719,-511225.9345144044,-1190459.7353222314,7193.586841721381,254.80264234088406,201.24630445104432,-9.712671784306608e-07,102.87995240528436,3.665883708041093,1394.499409774778,708.9455496708306,685.5538601039472,1417.5516246511895,1417.5801033536457,0.005132046619929843
720,-511235.86407788453,-1190458.509189883,7203.591830374679,254.80288004480136,201.30094959263658,-9.727178245997276e-07,102.90301567566259,3.662327808946664,1394.455127324803,708.7442784212315,685.7108489035711,1417.3335527977167,1417.483820181947,0.0051079411544501605
721,-511245.7881547518,-1190457.2394154724,7213.596819027977,254.80311707832414,201.3552538088573,-9.74256297903573e-07,102.92603934804826,3.658792737896699,1394.4105582300601,708.547238019925,685.863320210135,1417.2960911342195,1417.3923990037435,0.005084197194740336
722,-511255.7065993499,-1190455.9263684798,7223.601807681274,254.80335343385323,201.4092180521683,-9.758709199015966e-07,102.94902259866141,3.655278617705806,1394.3647171273713,708.3543381954331,686.010378931938,1417.3515292696957,1417.3091902031176,0.005060872683213086
723,-511265.6192559898,-1190454.5703160313,7233.606796334573,254.80358910078917,201.4628425322928,-9.775507497090315e-07,102.97196448702456,3.651785636703855,1394.316653462756,708.1654860850259,686.1511673777302,1417.313479013533,1417.2334258701324,0.005038024921035895
724,-511275.5260969586,-1190453.1724075857,7243.611784987871,254.80382409752409,201.5161341828342,-9.792779122044856e-07,102.99486532524902,3.648313369560198,1394.2654561116744,707.9805606886252,686.2848954230494,1417.1187721256686,1417.1632881558005,0.005015710006285502
725,-511285.4269778362,-1190451.732890375,7253.616773641171,254.8040584136934,201.5690931706231,-9.810416157694518e-07,103.01772421367116,3.6448620040155166,1394.2102539312716,707.7994583775685,686.4107955537027,1417.0840419017024,1417.097525218645,0.004993983756489329
726,-511295.3219325952,-1190450.253184929,7263.621762294468,254.80429207776407,201.62172866305784,-9.82822016062318e-07,103.04054193917743,3.6414309066491923,1394.150221680808,707.6220391351007,686.5281825457078,1416.99780276464,1417.0341987508277,0.004972900582751732
727,-511305.2108844683,-1190448.7338773257,7273.626750947766,254.80452509151758,201.67404355066031,-9.846058185339926e-07,103.06331816063773,3.638020012551957,1394.084579765763,707.448178454743,686.63640131102,1416.9554160467326,1416.9705951021388,0.004952514519357439
728,-511315.0939159394,-1190447.1765196805,7283.6317396010645,254.8047574892425,201.72604822633994,-9.863724692659442e-07,103.08605396575881,3.634628571345054,1394.012599335677,707.2777201079107,686.7348792277658,1416.945250673613,1416.9045920686087,0.0049328782849985976
729,-511324.97101040214,-1190445.5819391832,7293.6367282543615,254.8049892819622,201.77774761128745,-9.881071048727125e-07,103.10874945543114,3.631256327938604,1393.933601979388,707.1105205147231,686.8230814646649,1416.8556481183323,1416.8363766449013,0.004914044117726598
730,-511334.8423270379,-1190443.951970255,7303.64171690766,254.80522051499642,201.82915452169186,-9.897874893547777e-07,103.13140624991938,3.6279023053101334,1393.8472605516984,706.9463960374623,686.900864514236,1416.6457750915677,1416.7684536633435,0.004896062939036819
731,-511344.7079182041,-1190442.2876950237,7313.646705560958,254.8054512093676,201.88027606792375,-9.91397290143258e-07,103.15402493293968,3.624566043006709,1393.7544728969872,706.785151371289,686.9693215256979,1416.6779946137133,1416.7026089740577,0.004878985180202841
732,-511354.5679969757,-1190440.5910647258,7323.651694214256,254.8056814161084,201.93112624224884,-9.929140217526957e-07,103.1766074293234,3.6212464501716473,1393.656422754204,706.6265599886125,687.0298627655916,1416.61104309633,1416.6383262212871,0.0048628600719520946
733,-511364.4227450157,-1190438.8637369822,7333.656682867555,254.80591117732573,201.98171689218492,-9.943177507799147e-07,103.19915529952216,3.617942627767322,1393.5542682141338,706.4704028713348,687.083865342799,1416.5798802109643,1416.5729527581286,0.004847736180044624
734,-511374.2723785214,-1190437.1074771422,7343.661671520853,254.80614053964385,202.03206083556552,-9.955881425301234e-07,103.22167032764446,3.6146535845584733,1393.4491404230314,706.3164580913956,687.1326823316355,1416.5226190922265,1416.5045598841925,0.004833661253276745
735,-511384.11721040227,-1190435.3244955558,7353.666660174151,254.80636956579315,202.08217452903932,-9.967021122889424e-07,103.24415503668894,3.611377993249687,1393.3421419347194,706.1644919381439,687.177649996575,1416.5039318471797,1416.433007149881,0.004820682172497862
736,-511393.95753058547,-1190433.5167765785,7363.67164882745,254.80659831177746,202.13207279438208,-9.976387220558845e-07,103.26661167722864,3.6081146713366423,1393.2343450645342,706.0142774382093,687.2200676263243,1416.3043492667703,1416.3587198860746,0.004808845226620122
737,-511403.793693741,-1190431.6865711994,7373.6766374807485,254.80682684366974,202.18177269306472,-9.983756873362493e-07,103.28904297048294,3.6048622272427084,1393.126790796709,705.8655813321468,687.2612094645616,1416.1640604294612,1416.2817562657845,0.0047981960190955795
738,-511413.6261135854,-1190429.8363588457,7383.6816261340455,254.80705523638954,202.2312932373443,-9.988897517832413e-07,103.31145205510555,3.6016190861145505,1393.020487640623,705.7181654330311,687.3023222075916,1416.2309703339245,1416.2018948624366,0.004788779585615127
739,-511423.45521169493,-1190427.9685780415,7393.686614787343,254.80728356441807,202.28065325137635,-9.991586351285155e-07,103.33384207181886,3.5983836848699657,1392.916411021519,705.5717943178199,687.3446167036989,1416.0386941463303,1416.1202888060352,0.004780640536246601
740,-511433.28144523705,-1190426.0857833046,7403.691603440642,254.807511907164,202.32987260623273,-9.991599810335062e-07,103.35621640021054,3.595154359020109,1392.8155027997418,705.4262314130983,687.3892713866428,1415.8295108220586,1416.0389573091145,0.004773823114901087
741,-511443.1053378693,-1190424.1908107935,7413.69659209394,254.80774035471677,202.37897353768795,-9.98870311111299e-07,103.37857891452114,3.5919292214968586,1392.7186708800677,705.2812348505909,687.4374360294765,1415.8941497479861,1415.9593108727029,0.004768371321896465
742,-511452.9274234472,-1190422.2864927368,7423.701580747237,254.80796899791238,202.42797836318962,-9.982670497529749e-07,103.40093353684165,3.588706371043195,1392.6267896026907,705.1365656145567,687.4902239881337,1415.88320397324,1415.8825766930029,0.0047643290615785394
743,-511462.74826390133,-1190420.3757628626,7433.706569400537,254.80819793193132,202.47691030861267,-9.973278597396956e-07,103.42328439472242,3.585483816122466,1392.5407001118786,704.9919850385962,687.5487150732822,1415.7725682269718,1415.810560634475,0.004761740264002445
744,-511472.56846154365,-1190418.4617315314,7443.711558053836,254.80842725887058,202.52579409694977,-9.960302208440292e-07,103.44563593313175,3.582259420343331,1392.4612109976206,704.8472531478824,687.6139578497388,1415.7155501348907,1415.7452557069025,0.004760649051190731
745,-511482.3886387457,-1190416.5475953184,7453.716546707133,254.80865708452458,202.574655210319,-9.94352106994077e-07,103.46799276628948,3.5790309694977136,1392.3889964668263,704.7021509125011,687.6868455543251,1415.7365006612606,1415.6869278292904,0.004761099892280979
746,-511492.209434965,-1190414.6366381058,7463.721535360431,254.8088875183362,202.62351988024173,-9.922720439291504e-07,103.490359671118,3.575796171902019,1392.323817466999,704.5566289627161,687.7671885042831,1415.6077251854085,1415.6322304214889,0.004763137767505289
747,-511502.031517695,-1190412.7323054923,7473.726524013729,254.80911867590976,202.6724156635202,-9.897687086393282e-07,103.51274169504559,3.5725526047975564,1392.2649742814021,704.4107244355095,687.8542498458924,1415.554981316545,1415.5776441571725,0.004766808203163496
748,-511511.8555557843,-1190410.8380877508,7483.731512667027,254.80935067480345,202.7213704820608,-9.868217500175481e-07,103.53514396220164,3.5692978019689536,1392.2117625149372,704.2644796495816,687.9472828653558,1415.564021786522,1415.5215000779808,0.004772123216759884
749,-511521.6821934756,-1190408.9574047762,7493.736501320324,254.8095836303684,202.7704116781171,-9.8341254310266e-07,103.55757148243492,3.566029340418127,1392.163476804479,704.1179449514709,688.0455318530082,1415.520285274662,1415.4621060707675,0.004779020993357374
750,-511531.51203682437,-1190407.0935517906,7503.741489973624,254.80981765371908,202.81956555818616,-9.79524520708868e-07,103.58002905646849,3.562744882435046,1392.1194107277477,703.9711805237594,688.1482302039884,1415.3554604786236,1415.3966141175367,0.00478743173552966
751,-511541.3456804147,-1190405.249856825,7513.746478626923,254.81005285712772,202.8688586307757,-9.751422170652212e-07,103.60252151249175,3.559442061325127,1392.078856388442,703.824252593046,688.254603795396,1415.3277911852863,1415.3214051483328,0.004797287814688938
752,-511551.1836170768,-1190403.4292125676,7523.75146728022,254.81028933751395,202.91831385064816,-9.702540533453052e-07,103.62505296785072,3.5561188286906225,1392.0411049317865,703.677245864693,688.3638590670936,1415.1738458875684,1415.2370929411443,0.004808523376681268
753,-511561.02630836033,-1190401.6344537523,7533.756455933518,254.81052718959003,202.9679536257867,-9.64850000098579e-07,103.64762741399352,3.552773177363178,1392.0054458103311,703.5302537404889,688.4751920698419,1415.1056601492776,1415.149391307341,0.0048210745889554546
754,-511570.87419328064,-1190399.868418058,7543.761444586817,254.8107665078954,203.01780028668736,-9.589212272511017e-07,103.67024880352085,3.549403097913069,1391.9711665820978,703.3833769542781,688.5877896278199,1415.0254004467974,1415.0650896184366,0.004834879719066396
755,-511580.7276465237,-1190398.133724247,7553.766433240115,254.81100737896205,203.06787431002493,-9.524613667572917e-07,103.69292070120487,3.5460067435403038,1391.9375531515884,703.236729317529,688.7008238340593,1415.0192094935992,1414.989319415375,0.004849878878132915
756,-511590.5869543516,-1190396.4326252548,7563.771421893411,254.81124987618318,203.11819316019626,-9.454672414722846e-07,103.71564605985567,3.542582538826002,1391.9038899066616,703.0904412126113,688.8134486940506,1414.891747693824,1414.9218852601311,0.004866013730263404
757,-511600.4524089951,-1190394.7675479238,7573.776410546709,254.81149407856057,203.16877556268108,-9.379357903670435e-07,103.73842804619987,3.5391287831620484,1391.8694590678465,702.9446460162148,688.9248130516318,1414.900187505145,1414.8593429198697,0.004883228119390532
758,-511610.3242405346,-1190393.1407095515,7583.781399200008,254.81174005729144,203.21963845853705,-9.298661992424744e-07,103.76126944853328,3.5356439340212473,1391.8335413372786,702.7994896373128,689.0340516999659,1414.8875783033377,1414.7954724072367,0.004901467551516853
759,-511620.20257445524,-1190391.553836007,7593.786387853307,254.81198786606092,203.2707948060247,-9.212612869874862e-07,103.78417225768952,3.5321268135199673,1391.7954163374488,702.6551369209557,689.1402794164935,1414.6949505273947,1414.7230390120442,0.004920678615206995
760,-511630.08759327634,-1190390.0091547421,7603.791376506605,254.81223757533056,203.32226138192138,-9.121221805566647e-07,103.80713916217114,3.5285758806724044,1391.7543742977748,702.5117461488431,689.2426281489319,1414.6618855266008,1414.6377296549474,0.00494081048249145
761,-511639.97933247854,-1190388.508116541,7613.796365159904,254.81248922820916,203.37404875719065,-9.024549980049474e-07,103.83017162876068,3.524990168508344,1391.709976736765,702.3694707327321,689.3405060040325,1414.5695148995733,1414.5396205505422,0.004961812747066366
762,-511649.8778356653,-1190387.0523532464,7623.801353813202,254.81274287351562,203.4261688180574,-8.922657431888654e-07,103.85327134320933,3.5213685821625784,1391.6620688893659,702.2284370692547,689.4336318201113,1414.2879420667264,1414.4391143695418,0.004983636897946789
763,-511659.7831212258,-1190385.6434827528,7633.806342466501,254.81299855896773,203.47863322347445,-8.815613359362207e-07,103.87643991114871,3.5177100429037123,1391.6105432356135,702.0887767436687,689.5217664919448,1414.1818952863373,1414.349460871482,0.005006235970185305
764,-511669.6951017757,-1190384.2825153277,7643.8113311197985,254.8132563110074,203.53144882702705,-8.703524219870995e-07,103.89967799850233,3.514013919587643,1391.5553280804056,701.9506406237241,689.6046874566816,1414.3142182636104,1414.281605289929,0.005029563217458698
765,-511679.61375350936,-1190382.971055299,7653.8163197730955,254.81351617570706,203.58462697572523,-8.586474799654299e-07,103.92298708193678,3.510279154766605,1391.4963857501139,701.8141714043231,689.6822143457911,1414.2889572387828,1414.2327140414245,0.005053574479388788
766,-511689.5389046466,-1190381.7097280573,7663.821308426394,254.81377816540618,203.63817139166883,-8.464602690588776e-07,103.94636717804563,3.5065054066213244,1391.4337106867379,701.6795381321112,689.7541725546264,1414.1877493865143,1414.1889293615047,0.005078224720556553
767,-511699.47046041477,-1190380.4998672935,7673.826297079692,254.81404231585483,203.69209115837063,-8.338018209607595e-07,103.96981927219268,3.502691825404318,1391.3673276049453,701.5468986142375,689.8204289907079,1414.1906721396088,1414.1358708258333,0.005103471630489492
768,-511709.40821440174,-1190379.342024255,7683.831285732991,254.81430863593178,203.7463893015964,-8.206872731305362e-07,103.99334319406078,3.498838132129297,1391.2972885493123,701.4164313237181,689.8808572255941,1414.1821358644795,1414.0671662258494,0.005129272115075699
769,-511719.3519731261,-1190378.2369386852,7693.836274386289,254.81457714040104,203.80107023502853,-8.071313375490876e-07,104.01693900359857,3.4949439160587437,1391.223670724467,701.2883139059002,689.9353568185669,1413.9496339312454,1413.9889048329146,0.005155584418212241
770,-511729.30154300923,-1190377.1854612143,7703.841263039588,254.81484784719913,203.8561391480264,-7.931487038696867e-07,104.04060687206905,3.491008692001317,1391.146573921397,701.1627247215271,689.9838491998701,1413.8851351681071,1413.9088231898086,0.005182367935244332
771,-511739.25663558353,-1190376.1876267726,7713.846251692885,254.8151207467369,203.9115950314548,-7.787578407453616e-07,104.06434581406586,3.487032564174571,1391.0661161992693,701.039861059221,690.0262551400485,1413.7737834688435,1413.8329144037434,0.005209580576056073
772,-511749.2170324251,-1190375.2442090674,7723.851240346184,254.81539585349955,203.96744240856677,-7.63974426265072e-07,104.08815582622177,3.4830151115307597,1390.9824329678195,700.9199071588839,690.0625258089357,1413.7365656341,1413.761350629108,0.005237182848364536
773,-511759.1824497286,-1190374.3553934777,7733.8562289994825,254.8156731621056,204.0236813492886,-7.488168188776625e-07,104.1120360726834,3.478956338105307,1390.895671828144,700.8030604940708,690.0926113340735,1413.824539537887,1413.693055698591,0.005265134134863696
774,-511769.15258126025,-1190373.5211213937,7743.8612176527795,254.81595265889197,204.08031010364564,-7.333044559212677e-07,104.13598537365078,3.4748564243255786,1390.8059896703028,700.6895239679214,690.1164657023818,1413.6666079570393,1413.626902110335,0.005293393413709281
775,-511779.1271374601,-1190372.7415234898,7753.8662063060765,254.81623433611318,204.13732833313605,-7.174561348144664e-07,104.16000278478433,3.4707154185822184,1390.7135576288213,700.5794967179144,690.1340609109068,1413.628910850289,1413.5625260708464,0.005321920456409823
776,-511789.105847112,-1190372.017024365,7763.871194959376,254.81651819515636,204.1947378477138,-7.012897241190614e-07,104.18408771798363,3.4665331653664575,1390.6188158522466,700.4731561404001,690.1456597118469,1413.4729652975714,1413.5001564429624,0.005350676181076005
777,-511799.0883667456,-1190371.3470716137,7773.876183612674,254.81680420549023,204.25253325947116,-6.84826678838273e-07,104.20823829767397,3.462310202975928,1390.522515830827,700.3706763254032,690.1518395054239,1413.3460311395395,1413.4401074347165,0.005379618429580329
778,-511809.0743870193,-1190370.731496152,7783.881172265972,254.81709234883533,204.31071203745842,-6.680869825900285e-07,104.2324531419125,3.458046800040067,1390.4253978566674,700.2722214011416,690.1531764555256,1413.302364232198,1413.3800370629176,0.005408706158690497
779,-511819.0635966607,-1190370.1700420505,7793.886160919271,254.81738260390895,204.36927103581561,-6.510908538550393e-07,104.256730748049,3.453743288487265,1390.3281717362318,700.1779553569453,690.1502163792868,1413.2569446137352,1413.3154897745808,0.0054378978726609
780,-511829.0556844494,-1190369.6623691507,7803.89114957257,254.8176749465525,204.4282065224977,-6.338586815284104e-07,104.28106950020458,3.449400061252812,1390.2315203642404,700.0880416717945,690.1434786924458,1413.2565718239387,1413.2416580412873,0.005467151523549776
781,-511839.0503411081,-1190369.2080557244,7813.896138225867,254.81796934986002,204.48751420777484,-6.164109624928253e-07,104.305467676664,3.445017569970141,1390.1361034364138,700.0026429620464,690.1334604743677,1413.1504513917705,1413.159363187498,0.005496424415444697
782,-511849.0472629534,-1190368.806650721,7823.901126879165,254.81826578586134,204.54718962755229,-5.987680956223872e-07,104.3299235171174,3.440596288205804,1390.0425613152606,699.9219198197713,690.1206414954898,1413.0728779852946,1413.075804245429,0.005525673300076692
783,-511859.0461486457,-1190368.4575635558,7833.906115532463,254.8185642220878,204.60722735791398,-5.809506693962512e-07,104.3544350914036,3.4361367878796036,1389.9515187213142,699.8460324218895,690.105486299425,1413.0120964277453,1412.9990766278233,0.005554853873961875
784,-511869.0467021186,-1190368.1600563591,7843.91110418576,254.8188646214202,204.66762097678998,-5.629794032836085e-07,104.37900029812512,3.431639743680878,1389.8635886460725,699.7751403442769,690.0884483017959,1412.954468470242,1412.9317857364715,0.005583920630088626
785,-511879.0486395168,-1190367.9134093542,7853.916092839059,254.81916694729782,204.72836425274662,-5.448746282974221e-07,104.40361706670352,3.427105817920559,1389.7793763570346,699.7093996036401,690.0699767533944,1412.8746220535115,1412.8663107743268,0.0056128274051644176
786,-511889.0516867469,-1190367.716835372,7863.921081492357,254.81947116106232,204.78945053596723,-5.266565049987214e-07,104.42828325600146,3.4225357197604733,1389.6994830312344,699.6489639142395,690.0505191169955,1412.910125882245,1412.793491476656,0.005641526982202964
787,-511899.05558105296,-1190367.569512901,7873.926070145655,254.8197772230077,204.85087299644516,-5.08344901645779e-07,104.45299669539835,3.4179301821645405,1389.6245094217136,699.5939839914362,690.0305254302777,1412.6907830707332,1412.7083827414651,0.005669971150514155
788,-511909.06007163384,-1190367.4706257991,7883.931058798954,254.82008509360625,204.91262490331914,-4.899592770882037e-07,104.4777552309559,3.413289934602199,1389.5550593732892,699.5446067997495,690.0104525735399,1412.4915285017485,1412.619443511161,0.0056981108118735364
789,-511919.0649183528,-1190367.4191139054,7893.936047452252,254.82039472592328,204.97469788103587,-4.715192379225816e-07,104.5025564442451,3.4086158737986665,1389.491743126051,699.5009793474861,689.9907637785653,1412.5555805121214,1412.5377936311102,0.005725894868939443
790,-511929.0698964461,-1190367.4139433315,7903.941036105551,254.8207060739494,205.03708381621786,-4.530438325570877e-07,104.52739796632821,3.4039088776081785,1389.4351608335908,699.4632413942178,689.9719194393732,1412.5534816539127,1412.4722185272594,0.005753271278781163
791,-511939.07479581673,-1190367.454025263,7913.946024758849,254.82101909012883,205.09977428788903,-4.345517267186925e-07,104.55227738591229,3.3991698606928695,1389.3851863691357,699.4314213819032,689.953764987233,1412.459132080947,1412.4184099435156,0.005780186668902012
792,-511949.0794216506,-1190367.538218308,7923.951013412146,254.8213337254595,205.16276058653787,-4.160611688855532e-07,104.57719225414415,3.394399772704224,1389.3407634469402,699.4054066630912,689.9353567838497,1412.2852190305634,1412.3676703291733,0.00580658630013113
793,-511959.0835949218,-1190367.66533071,7933.956002065444,254.82164992966148,205.22603373204691,-3.9758994052799677e-07,104.60214009303424,3.3895995952764864,1389.3007838174005,699.385072913261,689.9157109041399,1412.2110099944389,1412.3116685042771,0.005832414035301052
794,-511969.0871511345,-1190367.8342095742,7943.960990718742,254.82196765927725,205.2895851190739,-3.7915389956682107e-07,104.62711877766193,3.3847701878804526,1389.2641451713887,699.3702921403675,689.8938530310218,1412.2093270405917,1412.2470469082634,0.005857612712019279
795,-511979.08993768325,-1190368.043790984,7953.965979372041,254.82228688275404,205.35340687231462,-3.60766072268025e-07,104.65212677719383,3.379912191804777,1389.2297479164351,699.3609323167756,689.86881559966,1412.1574591017784,1412.173501354784,0.005882124367063379
796,-511989.0918293723,-1190368.2924418298,7963.970968025339,254.82260755275152,205.4174872979567,-3.4243968887580795e-07,104.67716202898583,3.3750266168814242,1389.1964917016082,699.3568677305578,689.8396239710504,1412.1910950518188,1412.09122661933,0.005905887171993507
797,-511999.0927136124,-1190368.5787802485,7973.975956678636,254.822929629718,205.48181651140817,-3.2418690186348177e-07,104.7022227723303,3.3701143004674985,1389.1632727838255,699.35796687193,689.8053059118961,1412.085128126236,1412.0043428427707,0.005928839160360073
798,-512009.092490246,-1190368.9015148913,7983.980945331936,254.8232530770436,205.54638531671498,-3.060191359875471e-07,104.72730737037429,3.3651760170485567,1389.1289813722183,699.3640952505576,689.7648861216613,1411.9072847101013,1411.9203996832723,0.005950926637915301
799,-512019.0910704366,-1190369.2594118551,7993.985933985235,254.8235778600485,205.6111849699482,-2.8794718056140324e-07,104.7524142719663,3.3602125009507433,1389.092499244511,699.3751162289233,689.7173830155878,1411.8466779761336,1411.8466588754761,0.005972142928757763
800,-512029.08839702327,-1190369.6507698144,8003.990922638532,254.82390393073536,205.67620363137988,-2.699818661710849e-07,104.77754148140619,3.355224798157505,1389.05269695095,699.3908993000696,689.6617976508801,1411.8123954209966,1411.784926759171,0.005992493811208056
801,-512039.08441189775,-1190370.0743255336,8013.9959112918295,254.8242312542455,205.74143249812252,-2.5213283207436957e-07,104.80268748450094,3.3502136578901007,1389.0084328970095,699.4113066668425,689.5971262301673,1411.700364625746,1411.7285683993246,0.006011986247946423
802,-512049.0790503087,-1190370.529211912,8024.000899945128,254.8245598074291,205.80686548306048,-2.3440877224680312e-07,104.82785118755046,3.3451795627059275,1388.958551973889,699.436194111426,689.5223578624626,1411.6138532603538,1411.6703061602457,0.006030628317039501
803,-512059.07229316357,-1190371.0137919977,8034.005888598426,254.82488954516245,205.87249136915216,-2.1681873955931971e-07,104.85303075676494,3.340123508374922,1388.9018824960774,699.4654290051818,689.4364534908957,1411.601658724713,1411.6056365369611,0.0060484236127285665
804,-512069.064104135,-1190371.5270592815,8044.010877251723,254.82522044084507,205.9383032309795,-1.9937058625920217e-07,104.87822501486404,3.3350460667908193,1388.8372371418272,699.4988692283858,689.3383679134412,1411.5848106870549,1411.5378481624948,0.006065378116507489
805,-512079.05444853276,-1190372.0681251134,8054.015865905023,254.82555247146715,206.0042949649125,-1.8207165002039162e-07,104.90343292004692,3.3299477299300304,1388.7634388494541,699.5363719768083,689.2270668726457,1411.4651838534096,1411.4719804154872,0.006081497797962291
806,-512089.04332839255,-1190372.6355904702,8064.020854558322,254.8258855996961,206.0704570956775,-1.649292537311094e-07,104.92865296055419,3.3248293280365457,1388.680323065351,699.577834074965,689.1024889903861,1411.3988158427942,1411.412371780294,0.006096785569117346
807,-512099.0307138618,-1190373.228781045,8074.025843211619,254.82621980916062,206.1367850222659,-1.4794972327531125e-07,104.95388434929426,3.31969120675457,1388.5890396441869,699.6231815907462,688.9658580534406,1411.4238161068597,1411.3573919156586,0.006111247440709741
808,-512109.0166097522,-1190373.846542032,8084.030831864919,254.8265550700413,206.20327096872444,-1.311393501504101e-07,104.97912585925903,3.3145340299208645,1388.490827922616,699.6723509210367,688.8184770015788,1411.3967272818059,1411.3028616115607,0.0061248866250887025
809,-512119.001016525,-1190374.4879253365,8094.0358205182165,254.82689135868023,206.2699085685382,-1.1450387972942703e-07,105.00437648607056,3.3093583218299836,1388.3869330845032,699.7252756882548,688.6616573962483,1411.243073094784,1411.244239819448,0.006137706988655203
810,-512128.9839226996,-1190375.1522581668,8104.0408091715135,254.82722865942452,206.33669330442072,-9.804857678808287e-08,105.02963550422395,3.3041644224160507,1388.2786068185621,699.7818857010958,688.496721117466,1411.1869110192981,1411.1797106776376,0.006149713451050504
811,-512138.9653577069,-1190375.8383434732,8114.0457978248105,254.8275669420991,206.40361720918727,-8.17785774734679e-08,105.05490172003674,3.2989530175581403,1388.1671065807,699.8421195802418,688.324987000458,1411.132630945676,1411.109414921931,0.006160908054867405
