,easting,northing,distance,ramco_2m_air_temperature_kelvin,ramco_total_precipitation_mm_water_equivalent,ramco_runoff_mm_water_equivalent,ramco_snowmelt_mm_water_equivalent,ramco_sublimation_mm_water_equivalent,bedmachine_ice_surface_elevation_masl,bedmachine_ice_thickness_m,bedmachine_bed_elevation_masl,arcticdem_10m_ice_surface_elevation_masl,arcticdem_32m_ice_surface_elevation_masl,promice_velocity_mperday
2009,-527663.4074297013,-1197019.2513446836,20096.945083084825,256.4492938505212,368.95609826383634,-0.007830568736395151,183.27945112040766,-21.600734315537306,1215.991164740629,568.0298766244322,647.9612881161967,1222.3143925571408,1222.36194157041,0.025125799227164312
2010,-527670.8885085448,-1197025.8923237743,20106.94854006993,256.45154983632,369.07333839470357,-0.0077574804203818125,183.42669366922803,-21.631192293339552,1215.8011974793164,568.028588601607,647.7726088777094,1222.2099833938396,1222.2128751107887,0.025124625313490776
2011,-527678.3652790375,-1197032.5381532763,20116.951997055043,256.45381599518424,369.1906985802554,-0.0076742188021989306,183.57479699144818,-21.66173342058772,1215.6132635336166,568.0311505045946,647.5821130290219,1222.05184278512,1222.0689117547174,0.025123874701697843
2012,-527685.8381343292,-1197039.1883850887,20126.955454040148,256.4560923065895,369.3081706090308,-0.007580558809553042,183.72376026713923,-21.692357120496933,1215.426641003475,568.0376484960187,647.388992507456,1221.9002833890822,1221.929197854277,0.025123527729286353
2013,-527693.3072424214,-1197045.8428252968,20136.958911025264,256.4583787454518,369.4257509896653,-0.007476279350042202,183.87358260075698,-21.72306279761964,1215.2403485354994,568.0481060864205,647.1922424490787,1221.7781463480817,1221.7939671993997,0.025123563719392235
2014,-527700.7732761643,-1197052.5007145891,20146.96236801037,256.46067528448793,369.5434257046352,-0.007361149730683841,184.0242624276656,-21.753849765924443,1215.0534873150439,568.0625214250528,646.9909658899908,1221.6684684229942,1221.6616763491634,0.025123962162541355
2015,-527708.2366499762,-1197059.1615854774,20156.96582499548,256.46298189153026,369.6611861560727,-0.007234943349751039,184.17579812411248,-21.78471732196294,1214.8652774864531,568.0808989418696,646.7843785445838,1221.5809081235523,1221.5264402351222,0.025124702472232408
2016,-527715.6977664835,-1197065.8249847922,20166.96928198059,256.46529853034514,369.77902400531394,-0.007097433640573121,184.32818780366065,-21.815664720595297,1214.6750730447072,568.103239920367,646.5718331243403,1221.4543401634005,1221.3815164399016,0.02512576449062668
2017,-527723.1570283355,-1197072.4904602477,20176.972738965702,256.46762516061096,369.8969309235897,-0.006948393942649778,184.48142930280937,-21.846691173218957,1214.4823741613377,568.1295417404066,646.3528324209316,1221.237457522802,1221.2240384162403,0.025127128858504114
2018,-527730.6148372676,-1197079.1575613294,20186.97619595081,256.4699617378569,370.0148986091459,-0.006787597613636722,184.63552017694775,-21.877795847262487,1214.286836495436,568.1597975950027,646.127038900434,1221.0132597210072,1221.0571252443706,0.02512877735641439
2019,-527738.0715931291,-1197085.8258402164,20196.97965293592,256.4723082134017,370.13291880503715,-0.006614818151484393,184.790457696334,-21.908977865697803,1214.0882774641345,568.1939962111318,645.8942812530028,1220.8582918705024,1220.8892818925285,0.025130693228910723
2020,-527745.5276928769,-1197092.4948527438,20206.983109921028,256.474664534295,370.25098331765656,-0.006429829327422227,184.9462388421488,-21.940236306581774,1213.8866794654355,568.2321215749712,645.6545578904639,1220.6895375015679,1220.7293695328392,0.025132861492100148
